id,relative,candidate_speaker_count,graph_stable,screening_bucket,uncertainty_reasons
rec_b47052b3fc7e2cd9,session4/Camera-2024-10-15-102854-102945,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ff0a1a719fea423a,session4/Camera-2024-10-15-111253-111325,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_422a43ae21745894,session4/Camera-2024-10-21-103126-103143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d0666dbada4a493f,session4/Camera-2024-10-21-112420-112230,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f3842d847a8fb59e,session4/Camera-2024-10-21-121606-121455,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b6241709038a7f8b,session4/Camera-2024-10-21-125749-125756,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f3b5f2043d4cf45d,session4/Camera-2024-10-22-103728-103815,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_cb85888796e9a58a,session4/Camera-2024-10-22-115558-115626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6ccb2f4cac82c6b7,session4/Camera-2024-10-22-123739-123750,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8da2b4ff3bd0ed35,session4/Camera-2024-10-22-153434-153503,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_059d448597440dfa,session4/Camera-2024-10-22-161742-161747,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity', 'small_cluster']"
rec_3d7a4ec03cbf9dfd,session4/Camera-2024-10-22-165256-165322,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b80a17f794296a72,session4/Camera-2024-10-22-173423-173423,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ae23098b04501666,session4/Camera-2024-10-23-134159-134313,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ff0df4edaa687d04,session4/Camera-2024-10-23-143154-143223,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_fb78c80b0fc4d26d,session4/Camera-2024-10-23-151539-151613,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e02f29bb4caa26e0,session4/Camera-2024-10-23-155518-155524,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_31a7c6984e5425b1,session5/Camera-2024-06-21-103121-103102,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_64697e35be195606,session5/Camera-2024-06-26-093649-093642,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8776e06a3961c189,session5/Camera-2024-06-26-105024-105025,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a881014021812f26,session5/Camera-2024-06-26-122334-122317,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a8a45877a340b4fd,session5/Camera-2024-06-26-151459-151413,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2cd6c9975982968e,session5/Camera-2024-06-26-160214-160213,1,True,1_sustained_voice_candidate,[]
rec_a0f05d21e0c8c814,session5/Camera-2024-06-28-103912-104008,1,True,1_sustained_voice_candidate,[]
rec_11f781ffd5531086,session5/Camera-2024-06-28-112322-112419,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d15edad98ffb1280,session5/Camera-2024-06-28-120152-120208,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2a2fbf705187da4f,session5/Camera-2024-06-28-153101-153104,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4a23580cbe9d5876,session5/Camera-2024-06-28-160651-160703,1,True,1_sustained_voice_candidate,[]
rec_2a5eb9949a7fbf10,session5/Camera-2024-06-28-164549-164628,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5c5f358573ff7d9a,session5/Camera-2024-07-04-103805-103835,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3aad2bb5f3872996,session5/Camera-2024-07-04-112307-112347,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_64dc9bb539c6ab1a,session5/Camera-2024-07-04-120006-120008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a937338f815823ca,session5/Camera-2024-07-08-120627-120613,1,True,1_sustained_voice_candidate,[]
rec_a702cbd58c0384be,session5/Camera-2024-07-08-143054-143035,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_797b45159d09a5e0,session5/Camera-2024-07-08-151240-151227,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_93d9c9860b6279e3,session5/Camera-2024-07-09-100427-100257,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f92a5e50a4f35f8f,session5/Camera-2024-07-09-104540-104439,1,True,1_sustained_voice_candidate,[]
rec_90d14c724eda2038,session5/Camera-2024-07-09-111741-111806,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9d69a7a04d23034b,session5/Camera-2024-07-09-134253-134210,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9f8d1f46d4046a80,session5/Camera-2024-07-09-142938-142853,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e3d89f16963d1809,session5/Camera-2024-07-09-151245-151110,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_fa1074f73fb3b558,session5/Camera-2024-07-10-134814-134720,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_aae50263c4f861f8,session5/Camera-2024-07-10-142319-142203,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0ec16b9d1379feb1,session5/Camera-2024-07-10-150927-150804,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2b71f2ab308b56f7,session5/Camera-2024-07-10-154722-154626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f84d2c29a7a16a76,session5/Camera-2024-07-11-094209-094215,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2ff3c9fa0633e15f,session5/Camera-2024-07-11-103159-103100,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0fb4a1f4b5453f76,session5/Camera-2024-07-11-111326-111141,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_61f5460e042d6120,session5/Camera-2024-07-11-120318-120232,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3f27a6692ac54b92,session5/Camera-2024-07-11-134401-134311,1,True,1_sustained_voice_candidate,[]
rec_a8c49bd18e3e7832,session5/Camera-2024-07-11-142837-142758,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a059335907ccb129,session5/Camera-2024-07-11-154330-154400,1,True,1_sustained_voice_candidate,[]
rec_aab7d04175e1953b,session5/Camera-2024-07-11-161602-161527,1,True,1_sustained_voice_candidate,[]
rec_c029a11f647ab2f6,session5/Camera-2024-07-16-134902-134937,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_603b6543560e857f,session5/Camera-2024-07-16-143113-143143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8f26e8f6472f6c51,session5/Camera-2024-07-16-152105-152147,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2f85ed842b165a55,session5/Camera-2024-07-16-160716-160749,1,True,1_sustained_voice_candidate,[]
rec_6e9803d7172be99e,session5/Camera-2024-07-17-104338-104241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8b90bd6256915606,session5/Camera-2024-07-17-112836-112807,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0ec068549620b99e,session5/Camera-2024-07-17-121257-121235,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_467455dddff9d623,session5/Camera-2024-07-19-143058-143036,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_685c8cf7c5e613b7,session5/Camera-2024-07-19-151039-150947,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0a429ee79ea26205,session5/Camera-2024-07-22-093331-093420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ed9b039e87dd4536,session5/Camera-2024-07-22-103025-103101,1,True,1_sustained_voice_candidate,[]
rec_a27f72935f9dcd72,session5/Camera-2024-07-22-111042-111140,1,True,1_sustained_voice_candidate,[]
rec_1c79dbd2577f3b9d,session5/Camera-2024-07-22-132508-132549,1,True,1_sustained_voice_candidate,[]
rec_5b05b9cad015103a,session5/Camera-2024-07-22-135929-140003,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_306358463bca559a,session5/Camera-2024-07-22-143349-143428,1,True,1_sustained_voice_candidate,[]
rec_91910d829243b543,session5/Camera-2024-07-22-155059-155140,1,True,1_sustained_voice_candidate,[]
rec_206ed293748210fb,session5/Camera-2024-07-24-095443-095420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_33ccfad1f5a04b08,session5/Camera-2024-07-24-103011-103000,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f92a6d56b78d6749,session5/Camera-2024-07-24-110700-110644,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_80795c8275deb408,session5/Camera-2024-07-24-114427-114339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2333d3d020d43b8c,session5/Camera-2024-07-25-155256-155217,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ecbe319283809985,session5/Camera-2024-07-25-162817-162715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_958ec33c11a91981,session5/Camera-2024-07-26-103222-103252,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4eb51ee8c0d1de0e,session5/Camera-2024-07-26-110838-110914,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_394221096e2f18bd,session5/Camera-2024-07-26-120608-120642,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d29e643b149833d5,session5/Camera-2024-07-29-135410-135329,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_91f1c9c032fb2b71,session5/Camera-2024-07-29-143941-143856,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f007c872480f898c,session5/Camera-2024-07-29-150955-150932,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_211f713e11a0074c,session5/Camera-2024-07-29-160525-160426,1,True,1_sustained_voice_candidate,[]
rec_15352a138b3ff1de,session5/Camera-2024-07-29-163415-163339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_38178c0175fb5801,session5/Camera-2024-07-30-110806-110844,1,True,1_sustained_voice_candidate,[]
rec_891ca80e6e18108e,session5/Camera-2024-07-30-123234-123305,1,True,1_sustained_voice_candidate,[]
rec_1db4df72ec3a11b3,session5/Camera-2024-07-30-150921-151000,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_53ef0583e27d703d,session5/Camera-2024-07-30-154819-154923,1,True,1_sustained_voice_candidate,[]
rec_278982ed5e4331ab,session5/Camera-2024-07-30-161637-161715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c85806aeff34ae75,session5/Camera-2024-07-31-102814-102840,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7591b61291f29ebb,session5/Camera-2024-07-31-110521-110601,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e5ce96dc9e0a1794,session5/Camera-2024-07-31-114456-114534,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_82a2200ce93f9bab,session5/Camera-2024-07-31-135431-135505,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f347e15abd8659d0,session5/Camera-2024-07-31-152258-152337,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9d128062e1153c47,session5/Camera-2024-07-31-172208-172241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c51bac4007c0858a,session5/Camera-2024-08-08-153226-153307,2,False,uncertain,['small_cluster']
rec_6c6a07f332902e57,session5/Camera-2024-10-14-135007-134930,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2aef7413aadcc0e2,session5/Camera-2024-10-14-143533-143358,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ce80169eecc39896,session5/Camera-2024-10-14-151541-151421,1,True,1_sustained_voice_candidate,[]
rec_c3ae51a6e86a9f3c,session5/Camera-2024-10-14-161029-160925,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_adc4d5a4a548a877,session5/Camera-2024-10-15-094459-094548,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a06ea45bfdcbeddd,session5/Camera-2024-10-15-102854-102945,1,True,1_sustained_voice_candidate,[]
rec_4058e287f68598fb,session5/Camera-2024-10-15-111253-111325,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_84ee4350e562fa5b,session5/Camera-2024-10-21-103126-103143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f53f4778356710e0,session5/Camera-2024-10-21-112420-112230,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4101b4aeebb45973,session5/Camera-2024-10-21-121606-121455,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_029e8dfce0696ff2,session5/Camera-2024-10-21-125749-125756,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_08271e19df3340a1,session5/Camera-2024-10-22-103728-103815,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9c6752b94f910103,session5/Camera-2024-10-22-115558-115626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9e5e403a64b2b28b,session5/Camera-2024-10-22-123739-123750,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_543f0a70f3dea1b0,session5/Camera-2024-10-22-153434-153503,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f03d9f750a35feb4,session5/Camera-2024-10-22-161742-161747,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c3311d861036891a,session5/Camera-2024-10-22-165256-165322,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_115da0f6c537f53d,session5/Camera-2024-10-22-173423-173423,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c6c6bbf81c0859bb,session5/Camera-2024-10-23-134159-134313,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bcf63e090b7db8fd,session5/Camera-2024-10-23-143154-143223,1,True,1_sustained_voice_candidate,[]
rec_e786e59b85557cde,session5/Camera-2024-10-23-151539-151613,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8208d8102655357c,session5/Camera-2024-10-23-155518-155524,1,True,1_sustained_voice_candidate,[]
rec_1341aa66f6ae74e9,session6/Camera-2024-06-21-103121-103102,,False,uncertain,['insufficient_evidence']
rec_fff47c8a846f1186,session6/Camera-2024-06-26-093649-093642,,False,uncertain,['insufficient_evidence']
rec_12a0511149132322,session6/Camera-2024-06-26-105024-105025,,False,uncertain,['insufficient_evidence']
rec_496acd7c50aa487d,session6/Camera-2024-06-26-122334-122317,,False,uncertain,['insufficient_evidence']
rec_4fe6256fe9e9d126,session6/Camera-2024-06-26-151459-151413,,False,uncertain,['insufficient_evidence']
rec_7f1ff7721610c4af,session6/Camera-2024-06-26-160214-160213,,False,uncertain,['insufficient_evidence']
rec_df436f9d9071021a,session6/Camera-2024-06-28-103912-104008,,False,uncertain,['insufficient_evidence']
rec_6fcecbd87c8f13b6,session6/Camera-2024-06-28-112322-112419,,False,uncertain,['insufficient_evidence']
rec_8901d7e7238859ae,session6/Camera-2024-06-28-120152-120208,,False,uncertain,['insufficient_evidence']
rec_23c8de02173ead3c,session6/Camera-2024-06-28-153101-153104,,False,uncertain,['insufficient_evidence']
rec_840d5dae716146b5,session6/Camera-2024-06-28-160651-160703,,False,uncertain,['insufficient_evidence']
rec_01cef46aec688a85,session6/Camera-2024-06-28-164549-164628,,False,uncertain,['insufficient_evidence']
rec_b648878fa0b3c417,session6/Camera-2024-07-04-103805-103835,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_4c27faf8b17645e6,session6/Camera-2024-07-04-112307-112347,,False,uncertain,['insufficient_evidence']
rec_770fc1dde3ffbf9c,session6/Camera-2024-07-04-120006-120008,,False,uncertain,['insufficient_evidence']
rec_c13fef235bfd898d,session6/Camera-2024-07-08-120627-120613,,False,uncertain,['insufficient_evidence']
rec_7af4284d149dc38f,session6/Camera-2024-07-08-143054-143035,,False,uncertain,['insufficient_evidence']
rec_5e9327c2041e55fd,session6/Camera-2024-07-08-151240-151227,,False,uncertain,['insufficient_evidence']
rec_68d8c5be83381407,session6/Camera-2024-07-09-100427-100257,,False,uncertain,['insufficient_evidence']
rec_d18d40a21d00badb,session6/Camera-2024-07-09-104540-104439,,False,uncertain,['insufficient_evidence']
rec_22609b1aec92a3c7,session6/Camera-2024-07-09-111741-111806,,False,uncertain,['insufficient_evidence']
rec_b51df2b425af2e66,session6/Camera-2024-07-09-134253-134210,,False,uncertain,['insufficient_evidence']
rec_20eb1d57e097da89,session6/Camera-2024-07-09-142938-142853,,False,uncertain,['insufficient_evidence']
rec_1d8213e9722a528b,session6/Camera-2024-07-09-151245-151110,,False,uncertain,['insufficient_evidence']
rec_85ea7b8f9d136e41,session6/Camera-2024-07-10-134814-134720,,False,uncertain,['insufficient_evidence']
rec_59957c6ff8ca249c,session6/Camera-2024-07-10-142319-142203,,False,uncertain,['insufficient_evidence']
rec_01043e7ad8132347,session6/Camera-2024-07-10-150927-150804,,False,uncertain,['insufficient_evidence']
rec_386630c938e80d21,session6/Camera-2024-07-10-154722-154626,,False,uncertain,['insufficient_evidence']
rec_2f26fe8686424294,session6/Camera-2024-07-11-094209-094215,,False,uncertain,['insufficient_evidence']
rec_0b71cd5f91ce2154,session6/Camera-2024-07-11-103159-103100,,False,uncertain,['insufficient_evidence']
rec_2cb4279fdfb150dd,session6/Camera-2024-07-11-111326-111141,,False,uncertain,['insufficient_evidence']
rec_03dd5af66e9cf3ef,session6/Camera-2024-07-11-120318-120232,,False,uncertain,['insufficient_evidence']
rec_dccd1e7a21561b5e,session6/Camera-2024-07-11-134401-134311,,False,uncertain,['insufficient_evidence']
rec_d373e7e71340b252,session6/Camera-2024-07-11-142837-142758,,False,uncertain,['insufficient_evidence']
rec_26207ae962d7056d,session6/Camera-2024-07-11-154330-154400,,False,uncertain,['insufficient_evidence']
rec_9e7718db7cefcdd8,session6/Camera-2024-07-11-161602-161527,,False,uncertain,['insufficient_evidence']
rec_e787fb5e5097e6f8,session6/Camera-2024-07-16-134902-134937,,False,uncertain,['insufficient_evidence']
rec_84ffb040202d979b,session6/Camera-2024-07-16-143113-143143,,False,uncertain,['insufficient_evidence']
rec_b91bcb248079f3f5,session6/Camera-2024-07-16-152105-152147,,False,uncertain,['insufficient_evidence']
rec_4f4fd12526217374,session6/Camera-2024-07-16-160716-160749,,False,uncertain,['insufficient_evidence']
rec_fbc903ec3f89956d,session6/Camera-2024-07-17-104338-104241,,False,uncertain,['insufficient_evidence']
rec_5beccc8144ebd961,session6/Camera-2024-07-17-112836-112807,,False,uncertain,['insufficient_evidence']
rec_5fb1f855987ab119,session6/Camera-2024-07-17-121257-121235,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_75eaaeac4524bf97,session6/Camera-2024-07-19-143058-143036,,False,uncertain,['insufficient_evidence']
rec_04834594af398e75,session6/Camera-2024-07-19-151039-150947,,False,uncertain,['insufficient_evidence']
rec_2c2694c3b4c00104,session6/Camera-2024-07-22-093331-093420,,False,uncertain,['insufficient_evidence']
rec_cf4b00dca4364f57,session6/Camera-2024-07-22-103025-103101,,False,uncertain,['insufficient_evidence']
rec_06e8ed1ba86cc05e,session6/Camera-2024-07-22-111042-111140,,False,uncertain,['insufficient_evidence']
rec_1ed0b52e52629547,session6/Camera-2024-07-22-132508-132549,,False,uncertain,['insufficient_evidence']
rec_f351f9bb77920faa,session6/Camera-2024-07-22-135929-140003,,False,uncertain,['insufficient_evidence']
rec_ba50fb9cf2304c9d,session6/Camera-2024-07-22-143349-143428,,False,uncertain,['insufficient_evidence']
rec_e7f721bb1fd53270,session6/Camera-2024-07-22-155059-155140,,False,uncertain,['insufficient_evidence']
rec_5625aa9329bb94d5,session6/Camera-2024-07-24-095443-095420,,False,uncertain,['insufficient_evidence']
rec_0a682829bb553210,session6/Camera-2024-07-24-103011-103000,,False,uncertain,['insufficient_evidence']
rec_93404e138ae69eb5,session6/Camera-2024-07-24-110700-110644,,False,uncertain,['insufficient_evidence']
rec_61aee589acaa49b0,session6/Camera-2024-07-24-114427-114339,,False,uncertain,['insufficient_evidence']
rec_d1ab8ac8637625c6,session6/Camera-2024-07-25-155256-155217,,False,uncertain,['insufficient_evidence']
rec_9ac45268294e92fc,session6/Camera-2024-07-25-162817-162715,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_1e8df102f05e77e1,session6/Camera-2024-07-26-103222-103252,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_d82f0be07c58c797,session6/Camera-2024-07-26-110838-110914,,False,uncertain,['insufficient_evidence']
rec_3056a774f4a72ef3,session6/Camera-2024-07-26-120608-120642,,False,uncertain,['insufficient_evidence']
rec_7dc832938f99e6cf,session6/Camera-2024-07-29-135410-135329,,False,uncertain,['insufficient_evidence']
rec_10f22881338d770b,session6/Camera-2024-07-29-143941-143856,,False,uncertain,['insufficient_evidence']
rec_699aa806192c20f6,session6/Camera-2024-07-29-150955-150932,,False,uncertain,['insufficient_evidence']
rec_8f6dfca210a09ff5,session6/Camera-2024-07-29-160525-160426,,False,uncertain,['insufficient_evidence']
rec_960a4541d1bfcedf,session6/Camera-2024-07-29-163415-163339,,False,uncertain,['insufficient_evidence']
rec_b9f0f80deee36ff3,session6/Camera-2024-07-30-110806-110844,,False,uncertain,['insufficient_evidence']
rec_d40a61f884d36585,session6/Camera-2024-07-30-114103-114135,,False,uncertain,['insufficient_evidence']
rec_7cb91809789eb976,session6/Camera-2024-07-30-123234-123305,,False,uncertain,['insufficient_evidence']
rec_c21030bbe9bf33a9,session6/Camera-2024-07-30-150921-151000,,False,uncertain,['insufficient_evidence']
rec_c15402f027428275,session6/Camera-2024-07-30-154819-154923,,False,uncertain,['insufficient_evidence']
rec_13fa49a3a9a93b41,session6/Camera-2024-07-30-161637-161715,,False,uncertain,['insufficient_evidence']
rec_dfb13bf36870be1a,session6/Camera-2024-07-31-102814-102840,,False,uncertain,['insufficient_evidence']
rec_b654487c2cc82c4a,session6/Camera-2024-07-31-110521-110601,,False,uncertain,['insufficient_evidence']
rec_dce579ac34ffe292,session6/Camera-2024-07-31-114456-114534,,False,uncertain,['insufficient_evidence']
rec_f3aad2f5e54a116b,session6/Camera-2024-07-31-135431-135505,,False,uncertain,['insufficient_evidence']
rec_0a0af42483a3954f,session6/Camera-2024-07-31-152258-152337,,False,uncertain,['insufficient_evidence']
rec_95109e0a4d398e31,session6/Camera-2024-07-31-172208-172241,,False,uncertain,['insufficient_evidence']
rec_a6d26a3fa900cf4e,session6/Camera-2024-08-08-153226-153307,,False,uncertain,['insufficient_evidence']
rec_20400ee59a922213,session6/Camera-2024-10-14-135007-134930,,False,uncertain,['insufficient_evidence']
rec_70661c6c998709db,session6/Camera-2024-10-14-143533-143358,,False,uncertain,['insufficient_evidence']
rec_619e5b9023bc7f4e,session6/Camera-2024-10-14-151541-151421,,False,uncertain,['insufficient_evidence']
rec_9f8822db0bddde5c,session6/Camera-2024-10-14-161029-160925,1,True,1_sustained_voice_candidate,[]
rec_10924166544cd6f1,session6/Camera-2024-10-15-094459-094548,,False,uncertain,['insufficient_evidence']
rec_ffd2432a5ce5a7fd,session6/Camera-2024-10-15-102854-102945,,False,uncertain,['insufficient_evidence']
rec_bcb97717224c3215,session6/Camera-2024-10-15-111253-111325,,False,uncertain,['insufficient_evidence']
rec_b5e4e6d167e332ab,session6/Camera-2024-10-21-103126-103143,,False,uncertain,['insufficient_evidence']
rec_6aadd62fd2d7a052,session6/Camera-2024-10-21-112420-112230,,False,uncertain,['insufficient_evidence']
rec_f91b2ac334ab69d1,session6/Camera-2024-10-21-121606-121455,,False,uncertain,['insufficient_evidence']
rec_28f268dfc611e9b5,session6/Camera-2024-10-21-125749-125756,,False,uncertain,['insufficient_evidence']
rec_2eb5b223f38706c1,session6/Camera-2024-10-22-103728-103815,,False,uncertain,['insufficient_evidence']
rec_3a59a987e6ed33dd,session6/Camera-2024-10-22-115558-115626,,False,uncertain,['insufficient_evidence']
rec_56cb5a22e99bf056,session6/Camera-2024-10-22-123739-123750,,False,uncertain,['insufficient_evidence']
rec_e357583668cc56b1,session6/Camera-2024-10-22-153434-153503,,False,uncertain,['insufficient_evidence']
rec_55853cfab71c7b88,session6/Camera-2024-10-22-161742-161747,,False,uncertain,['insufficient_evidence']
rec_154f379ed23877a3,session6/Camera-2024-10-22-165256-165322,,False,uncertain,['insufficient_evidence']
rec_016bc6456c3bb312,session6/Camera-2024-10-22-173423-173423,,False,uncertain,['insufficient_evidence']
rec_fd647d76e3aa384e,session6/Camera-2024-10-23-134159-134313,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bfcfef9ef0d672c5,session6/Camera-2024-10-23-143154-143223,,False,uncertain,['insufficient_evidence']
rec_e767a72def5bbd34,session6/Camera-2024-10-23-151539-151613,,False,uncertain,['insufficient_evidence']
rec_e187b1b09bcae885,session6/Camera-2024-10-23-155518-155524,,False,uncertain,['insufficient_evidence']
rec_e35852a121c33673,session7/Camera-2024-06-21-103121-103102,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0ed1ea8d1f14cf7e,session7/Camera-2024-06-26-093649-093642,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2c6bf0fe8b345e01,session7/Camera-2024-06-26-105024-105025,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c622baa1c6b9b07d,session7/Camera-2024-06-26-122334-122317,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_10e68126a5a5992a,session7/Camera-2024-06-26-151459-151413,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_4d8ec61c522e1785,session7/Camera-2024-06-26-160214-160213,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_948601bb049ad27a,session7/Camera-2024-06-28-103912-104008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1965aa7db7d59fd1,session7/Camera-2024-06-28-112322-112419,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_79d9b91f070c4cb3,session7/Camera-2024-06-28-120152-120208,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_7a20c654b463c01b,session7/Camera-2024-06-28-153101-153104,1,True,1_sustained_voice_candidate,[]
rec_43343c11c363944f,session7/Camera-2024-06-28-160651-160703,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b009e2819c0512f2,session7/Camera-2024-06-28-164549-164628,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_81499876257e757d,session7/Camera-2024-07-04-103805-103835,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_cbb992fd08a3efeb,session7/Camera-2024-07-04-112307-112347,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a6fb44479a37030d,session7/Camera-2024-07-04-120006-120008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
